"MMDH_RICHNESS","MMDH_RICHNESS_SCORE","MMDH_EPT_RICH","MMDH_EPT_SCORE","MMDH_HBI_INDEX","MMDH_HBI_SCORE","MMDH_SHANNON","MMDH_SHANNON_SCORE","MMDH_BIO_ASMT_PROFILE_SCORE","MMDH_PCT_MODEL_AFFINITY","MMDH_PCT_MODEL_AFFINITY_SCORE","MMDH_NUTRIENT_BIOTIC_INDEX_P","MMDH_NBI_P_SCORE","MMDH_NCO_RICH","MMDH_NCO_RICH_SCORE","MACRO_SPECIES_SAMP_INF_HIST_ID","MMDH_PCT_DOMINANCE_3","MMDH_PCT_DOMINANCE_3_SCORE"
23,6.47,"6","5.45",6.24,5.32,"","",5.28,"63","7.26","7.25","1.88","","","14-WDEL-9.5_20140807_1_1","",""
23,6.47,"11","8",3.86,8.14,"","",7.71,"68","7.88","4.44","8.06","","","14-JAKE-3.0_20140816_1_1","",""
27,7.78,"19","10",3.2,8.8,"","",8.55,"79","8.94","5.11","7.22","","","14-CALL_N-0.6_20140930_1_1","",""
32,9.17,"16","10",3.81,8.19,"","",8.46,"74","8.46","5.41","6.47","","","14-CALL_E-13.8_20140930_1_1","",""
21,5.88,"14","9.5",3.32,8.68,"","",7.85,"75","8.56","5.34","6.65","","","14-CALL_N-4.7_20140930_1_1","",""
33,9.44,"17","10",3.82,8.18,"","",8.83,"79","8.94","4.92","7.58","","","14-CALL_E-4.8_20140930_1_1","",""
33,9.44,"19","10",4.8,7.12,"","",7.7,"55","5.97","5.62","5.95","","","14-CALL_E-9.5_20140930_1_1","",""
28,8.06,"18","10",3.83,8.17,"","",7.49,"54","5.81","5.84","5.4","","","14-COUL-0.1_20150825_1_1","",""
35,10,"14","9.5",4.05,7.95,"","",8.41,"88","9.81","6.09","4.78","","","14-WSTB-1.1_20150825_1_1","",""
33,9.44,"16","10",4.47,7.53,"","",7.88,"65","7.6","6.06","4.85","","","14-TRUT-1.4_20150825_1_1","",""
28,8.06,"20","10",2.85,9.15,"","",8.65,"69","7.98","4.44","8.06","","","14-CALL-0.2_20150826_1_1","",""
20,5.59,"13","9",2.67,9.33,"","",8.34,"79","8.94","3.67","8.83","","","14-EDEL-0.8_20150826_1_1","",""
31,8.89,"21","10",4.02,7.98,"","",8.6,"82","9.23","5.23","6.92","","","14-MONG-18.9_20150826_1_1","",""
35,10,"19","10",3.19,8.81,"","",9.18,"79","8.94","4.34","8.16","","","14-WILL-3.1_20150826_1_1","",""
29,8.33,"9","6.82",6.02,5.6,"","",6.07,"56","6.13","6.62","3.45","","","14-DELA-1.8_20150827_1_1","",""
30,8.61,"19","10",4.01,7.99,"","",8.28,"78","8.85","5.61","5.97","","","14-NEVR-14.8_20150827_1_1","",""
23,6.47,"10","7.27",4.45,7.55,"","",6.77,"52","5.48","5.17","7.08","","","14-JAKE-3.0_20150827_1_1","",""
26,7.35,"16","10",4.44,7.56,"","",7.83,"80","9.04","5.93","5.18","","","14-WDEL-35.4_20150903_1_1","",""
23,6.47,"13","9",4.42,7.58,"","",7.33,"65","7.6","5.6","6","","","14-DELA-45.2_20150903_1_1","",""
22,6.18,"14","9.5",3.51,8.49,"","",7.7,"70","8.08","5.5","6.25","","","14-WDEL-56.4_20150903_1_1","",""
27,7.78,"18","10",3.26,8.74,"","",8.43,"70","8.08","4.97","7.53","","","14-BUSH-0.6_20160909_1_1","",""
34,9.72,"17","10",4.13,7.87,"","",8.45,"75","8.56","5.56","6.1","","","14-BUSH-0.6_20160909_1_2","",""
28,8.06,"18","10",3.6,8.4,"","",7.98,"67","7.79","5.73","5.67","","","14-BUSH-0.6_20160909_1_3","",""
36,10,"20","10",3.65,8.35,"","",8.31,"57","6.29","5.24","6.9","","","14-BUSH-0.6_20160909_1_4","",""
33,9.44,"23","10",2.49,9.51,"","",8.87,"67","7.79","4.88","7.62","","","14-BISC-0.7_20160909_1_1","",""
33,9.44,"23","10",2.44,9.56,"","",8.97,"66","7.69","4.33","8.17","","","14-BISC-0.7_20160909_1_2","",""
26,7.35,"20","10",2.51,9.49,"","",7.95,"49","4.92","4.51","7.99","","","14-BISC-0.7_20160909_1_3","",""
32,9.17,"22","10",2.39,9.61,"","",8.63,"58","6.45","4.57","7.93","","","14-BISC-0.7_20160909_1_4","",""
35,10,"22","10",2.82,9.18,"","",8.77,"61","6.94","4.75","7.75","","","14-UNVR-51.0_20160909_1_1","",""
25,7.06,"14","9.5",3.73,8.27,"","",7.93,"60","6.77","4.46","8.04","","","14-UNVR-51.0_20160909_1_2","",""
26,7.35,"11","8",4,8,"","",7.06,"47","4.6","5.06","7.35","","","14-UNVR-51.0_20160909_1_3","",""
29,8.33,"16","10",3.03,8.97,"","",7.89,"50","5.16","5.2","7","","","14-UNVR-51.0_20160909_1_4","",""
14,3.68,"0","0",8.7,2.17,"","",2.21,"35","2.66","6.98","2.55","","","15-RAMA-13.3_19860617_1_1","",""
7,1.15,"0","0",9,1.67,"","",1.08,"21","0.17","7.03","2.42","","","15-RAMA-16.1_19860617_1_1","",""
9,1.92,"0","0",9.06,1.57,"","",1.51,"32","2.07","7.2","2","","","15-RAMA-16.5_19860617_1_1","",""
14,3.68,"1","1.25",7.15,4.19,"","",2.72,"35","2.66","7.28","1.8","","","15-RAMA-16.7_19860617_1_1","",""
19,5.29,"6","5.45",5.54,6.2,"","",6.6,"75","8.56","5.01","7.48","","","15-RAMA-7.3_19860617_1_1","",""
28,8.06,"4","4.17",6.13,5.46,"","",5.42,"60","6.77","6.95","2.62","","","15-RAMA-9.9_19860617_1_1","",""
12,3.09,"9","6.82",4.24,7.76,"","",5.9,"58","6.45","5.85","5.38","","","15-RAMA-1.1_19910827_1_1","",""
14,3.68,"0","0",7.11,4.24,"","",2.44,"35","2.66","7.36","1.6","","","15-RAMA-13.3_19910827_1_1","",""
9,1.92,"0","0",7.19,4.14,"","",1.9,"35","2.66","7.69","0.77","","","15-RAMA-16.1_19910827_1_1","",""
12,3.09,"0","0",8.37,2.66,"","",1.71,"36","2.82","8.28","0","","","15-RAMA-16.5_19910827_1_1","",""
15,3.97,"2","3.06",6.38,5.15,"","",3.77,"51","5.32","7.46","1.35","","","15-RAMA-16.8_19910827_1_1","",""
18,4.85,"12","8.5",5.19,6.64,"","",6.5,"76","8.65","6.45","3.87","","","15-RAMA-7.3_19910827_1_1","",""
22,6.18,"3","3.61",5.9,5.75,"","",4.73,"54","5.81","7.09","2.28","","","15-RAMA-9.9_19910827_1_1","",""
18,4.85,"12","8.5",4.35,7.65,"","",6.96,"73","8.37","5.82","5.45","","","15-RAMA-1.1_19930824_1_1","",""
4,0,"1","1.25",6.09,5.51,"","",1.39,"13","0","7.93","0.18","","","15-RAMA-13.3_19930824_1_1","",""
13,3.38,"2","3.06",5.81,5.86,"","",3.97,"48","4.76","6.88","2.8","","","15-RAMA-16.1_19930824_1_1","",""
15,3.97,"1","1.25",6.61,4.86,"","",3.1,"42","3.79","7.35","1.63","","","15-RAMA-16.5_19930824_1_1","",""
12,3.09,"2","3.06",6.09,5.51,"","",3.32,"48","4.76","7.92","0.2","","","15-RAMA-16.8_19930824_1_1","",""
17,4.56,"7","5.91",5.57,6.16,"","",6.39,"78","8.85","5.42","6.45","","","15-RAMA-7.3_19930824_1_1","",""
23,6.47,"6","5.45",5.75,5.94,"","",5,"53","5.65","7.41","1.47","","","15-RAMA-9.9_19930824_1_1","",""
21,5.88,"10","7.27",5.1,6.75,"","",6.41,"66","7.69","6.22","4.45","","","15-RAMA-1.1_19970918_1_1","",""
21,5.88,"9","6.82",4.89,7.01,"","",6.45,"77","8.75","6.49","3.77","","","15-RAMA-1.1_19980825_1_1","",""
18,4.85,"5","4.72",5.47,6.29,"","",4.62,"54","5.81","7.42","1.45","","","15-RAMA-13.3_19980825_1_1","",""
13,3.38,"2","3.06",5.52,6.23,"","",4.02,"44","4.11","6.67","3.33","","","15-RAMA-16.1_19980825_1_1","",""
12,3.09,"4","4.17",6.18,5.4,"","",3.95,"49","4.92","7.13","2.18","","","15-RAMA-16.8_19980825_1_1","",""
15,3.97,"7","5.91",5.1,6.75,"","",5.95,"85","9.52","6.56","3.6","","","15-RAMA-7.3_19980825_1_1","",""
14,3.68,"5","4.72",5.88,5.78,"","",4.18,"47","4.6","7.16","2.1","","","15-NAUR-0.3_20020910_1_1","",""
15,3.97,"7","5.91",5.78,5.9,"","",4.65,"44","4.11","6.66","3.35","","","15-PASC-0.3_20020910_1_1","",""
19,5.29,"12","8.5",2.9,9.1,"","",7.53,"70","8.08","5.32","6.7","","","15-STOB-0.4_20020910_1_1","",""
22,6.18,"7","5.91",5.39,6.39,"","",5.67,"53","5.65","6.32","4.2","","","15-SADL-1.5_20020910_1_1","",""
19,5.29,"3","3.61",6,5.62,"","",3.88,"41","3.63","7.51","1.23","","","15-HACK-2.8_20020910_1_1","",""
21,5.88,"12","8.5",5.08,6.78,"","",6.29,"54","5.81","6.21","4.47","","","15-RAMA-1.1_20020911_1_1","",""
17,4.56,"5","4.72",5.68,6.03,"","",4.65,"42","3.79","6.35","4.13","","","15-HACK_W-1.4_20020911_1_1","",""
23,6.47,"5","4.72",5.49,6.26,"","",5.32,"65","7.6","7.39","1.53","","","15-MAWA-1.8_20020911_1_1","",""
20,5.59,"9","6.82",5.28,6.52,"","",6.14,"64","7.42","6.26","4.35","","","15-RAMA-1.1_20030826_1_1","",""
28,8.06,"11","8",3.92,8.08,"","",8.23,"84","9.42","4.89","7.61","","","15-RING-0.2_20070912_1_1","",""
12,3.09,"5","4.72",5.87,5.79,"","",4.28,"50","5.16","6.94","2.65","","","15-SUNY-0.2_20070912_1_1","",""
21,5.88,"4","4.17",6.08,5.53,"","",4.43,"43","3.95","6.95","2.62","","","15-NAUR-0.3_20070912_1_1","",""
22,6.18,"8","6.36",5.67,6.04,"","",5.18,"46","4.44","6.84","2.9","","","15-PASC-0.3_20070912_1_1","",""
19,5.29,"11","8",3.66,8.34,"","",7.47,"59","6.61","3.4","9.1","","","15-STOB-0.4_20070912_1_1","",""
17,4.56,"4","4.17",5.5,6.25,"","",4.89,"47","4.6","6.06","4.85","","","15-PINB-0.5_20070912_1_1","",""
15,3.97,"5","4.72",3.28,8.72,"","",6.43,"76","8.65","5.56","6.1","","","15-WARI-0.9_20070912_1_1","",""
20,5.59,"9","6.82",5.38,6.4,"","",5.41,"45","4.27","6.41","3.97","","","15-INKL-1.1_20070912_1_1","",""
20,5.59,"11","8",4.65,7.31,"","",6.61,"68","7.88","6.29","4.28","","","15-RAMA-1.1_20070912_1_1","",""
18,4.85,"10","7.27",5.57,6.16,"","",5.83,"50","5.16","5.71","5.72","","","15-HACK_W-1.4_20070912_1_1","",""
11,2.79,"1","1.25",8.64,2.27,"","",1.79,"27","1.21","7.43","1.43","","","15-HACK_E-1.5_20070912_1_1","",""
27,7.78,"8","6.36",5.87,5.79,"","",5.74,"53","5.65","6.75","3.12","","","15-SADL-1.5_20070912_1_1","",""
20,5.59,"8","6.36",5.09,6.76,"","",5.64,"72","8.27","7.52","1.2","","","15-MAWA-1.8_20070912_1_1","",""
18,4.85,"3","3.61",6.3,5.25,"","",3.69,"36","2.82","7.24","1.9","","","15-HACK-2.8_20070912_1_1","",""
19,5.29,"10","7.27",4.79,7.14,"","",6.33,"66","7.69","6.3","4.25","","","15-RAMA-1.1_20080716_1_1","",""
25,7.06,"2","3.06",6.73,4.71,"","",4.26,"49","4.92","7.38","1.55","","","15-HACK-2.8_20080716_1_1","",""
16,4.26,"1","1.25",6.26,5.3,"","",2.95,"43","3.95","8.54","0","","","15-RAMA-16.5_20080722_1_1","",""
10,2.31,"4","4.17",5.28,6.52,"","",3.72,"33","2.24","6.66","3.35","","","15-RAMA-9.2_20120709_1_1","",""
12,3.09,"5","4.72",5.42,6.35,"","",4.51,"52","5.48","6.83","2.92","","","15-RAMA-9.9_20120709_1_1","",""
16,4.26,"8","6.36",4.71,7.24,"","",5.39,"26","1.03","4.43","8.07","","","15-HACK_WT5-0.1_20120731_1_1","",""
22,6.18,"8","6.36",5.37,6.41,"","",5.47,"54","5.81","6.97","2.58","","","15-NAUR-0.3_20120731_1_1","",""
16,4.26,"6","5.45",5.25,6.56,"","",4.58,"45","4.27","7.05","2.38","","","15-PASC-0.3_20120731_1_1","",""
14,3.68,"6","5.45",4.86,7.05,"","",5.82,"62","7.1","5.67","5.83","","","15-HACK_W-1.4_20120731_1_1","",""
16,4.26,"0","0",7.59,3.64,"","",2.22,"35","2.66","7.79","0.52","","","15-HACK_E-1.5_20120731_1_1","",""
13,3.38,"2","3.06",6.72,4.73,"","",3.61,"48","4.76","7.15","2.12","","","15-HACK-2.8_20120731_1_1","",""
20,5.59,"5","4.72",5.28,6.52,"","",5.49,"47","4.6","5.6","6","","","15-SADL-0.2_20120801_1_1","",""
9,1.92,"3","3.61",5.81,5.86,"","",3.27,"40","3.47","7.41","1.47","","","15-SUNY-0.2_20120801_1_1","",""
18,4.85,"7","5.91",3.04,8.96,"","",6.3,"43","3.95","4.65","7.85","","","15-TORN-0.2_20120801_1_1","",""
14,3.68,"6","5.45",5.13,6.71,"","",4.38,"29","1.55","6.2","4.5","","","15-SADL_T4-0.3_20120801_1_1","",""
17,4.56,"13","9",2.59,9.41,"","",7.55,"59","6.61","4.32","8.18","","","15-STOB-0.4_20120801_1_1","",""
10,2.31,"4","4.17",5.11,6.74,"","",3.98,"30","1.72","6.01","4.98","","","15-PINB-0.5_20120801_1_1","",""
13,3.38,"1","1.25",5.94,5.7,"","",3.21,"41","3.63","7.16","2.1","","","15-MUDD-0.6_20120801_1_1","",""
18,4.85,"11","8",4.76,7.18,"","",6.5,"68","7.88","6.17","4.58","","","15-RAMA-1.1_20120801_1_1","",""
10,2.31,"4","4.17",5.41,6.36,"","",4.31,"44","4.11","6.17","4.58","","","15-MUDD-1.3_20120801_1_1","",""
13,3.38,"3","3.61",5.6,6.12,"","",4.34,"49","4.92","6.53","3.67","","","15-PASC_T2-1.4_20120801_1_1","",""
16,4.26,"1","1.25",5.66,6.05,"","",3.55,"46","4.44","7.29","1.77","","","15-RAMA_T25-0.4_20120908_1_1","",""
16,4.26,"9","6.82",4.64,7.33,"","",5.66,"54","5.81","6.36","4.1","","","15-RAMA-1.1_20120912_1_1","",""
24,6.76,"7","5.91",5.92,5.72,"","",6.13,"73","8.37","6.45","3.87","","","15-HACK_W-1.4_20120912_1_1","",""
37,10,"12","8.5",3.98,8.02,"","",7.14,"54","5.81","6.65","3.37","","","15-WARI_T2-0.1_20120913_1_1","",""
20,5.59,"5","4.72",6.85,4.56,"","",4.27,"43","3.95","6.99","2.52","","","15-WARI_T1-0.6_20120913_1_1","",""
19,5.29,"5","4.72",4.38,7.62,"","",6.32,"71","8.17","5.68","5.8","","","15-WARI-0.9_20120913_1_1","",""
27,7.78,"14","9.5",4.39,7.61,"","",8.07,"72","8.27","5.13","7.18","","","16-SWMP-0.2_19920826_1_1","",""
32,9.17,"9","6.82",4.69,7.26,"","",6.87,"60","6.77","6.27","4.33","","","16-WEBA-10.7_19920826_1_1","",""
29,8.33,"14","9.5",4.23,7.77,"","",7.49,"66","7.69","6.34","4.15","","","16-TEN-11.0_19920826_1_1","",""
28,8.06,"12","8.5",4.26,7.74,"","",7.32,"71","8.17","6.35","4.13","","","16-TEN-15.5_19920826_1_1","",""
24,6.76,"11","8",4.72,7.23,"","",7.95,"87","9.71","4.44","8.06","","","16-TEN-2.5_19920826_1_1","",""
21,5.88,"13","9",4.32,7.68,"","",7.84,"79","8.94","4.8","7.7","","","16-TEN-5.2_19920826_1_1","",""
23,6.47,"9","6.82",4.15,7.85,"","",7.56,"78","8.85","4.67","7.83","","","16-TEN-8.5_19920826_1_1","",""
21,5.88,"10","7.27",4.23,7.77,"","",7.33,"69","7.98","4.73","7.77","","","16-WEBA-0.1_20020917_1_1","",""
18,4.85,"7","5.91",4.41,7.59,"","",6.35,"61","6.94","5.42","6.45","","","16-SWMP-0.2_20020917_1_1","",""
11,2.79,"2","3.06",6.88,4.53,"","",2.53,"26","1.03","7.5","1.25","","","16-MLLR-0.5_20020917_1_1","",""
25,7.06,"12","8.5",4.15,7.85,"","",7.2,"61","6.94","5.74","5.65","","","16-WASS-1.2_20020917_1_1","",""
26,7.35,"10","7.27",4.32,7.68,"","",6.98,"68","7.88","6.11","4.72","","","16-WEBA-10.7_20020917_1_1","",""
28,8.06,"13","9",4.74,7.2,"","",7.52,"69","7.98","5.86","5.35","","","16-TEN-2.5_20020917_1_1","",""
21,5.88,"12","8.5",4.75,7.19,"","",7.23,"84","9.42","5.93","5.18","","","16-TEN-2.5_20030827_1_1","",""
26,7.35,"16","10",3.31,8.69,"","",8.5,"78","8.85","4.9","7.6","","","16-GREE-2.5_20070911_1_1","",""
34,9.72,"20","10",3.24,8.76,"","",7.9,"61","6.94","6.36","4.1","","","16-STBK-0.1_20070913_1_1","",""
23,6.47,"2","3.06",5.87,5.79,"","",5.02,"40","3.47","5.47","6.33","","","16-SWEL-0.1_20070913_1_1","",""
24,6.76,"7","5.91",4.14,7.86,"","",6.21,"57","6.29","6.31","4.23","","","16-SWMP-0.2_20070913_1_1","",""
21,5.88,"8","6.36",5.78,5.9,"","",4.8,"43","3.95","7.24","1.9","","","16-MLLR-0.5_20070913_1_1","",""
17,4.56,"1","1.25",7.08,4.28,"","",2.83,"39","3.31","7.69","0.77","","","16-CHUR-0.6_20070913_1_1","",""
23,6.47,"12","8.5",4.55,7.44,"","",6.78,"65","7.6","6.44","3.9","","","16-WASS-1.2_20070913_1_1","",""
16,4.26,"8","6.36",3.57,8.43,"","",6.96,"68","7.88","4.65","7.85","","","16-MLHU-1.0_20070913_1_1","",""
14,3.68,"8","6.36",4.08,7.92,"","",5.13,"43","3.95","6.5","3.75","","","16-WEBA-10.7_20070913_1_1","",""
21,5.88,"2","3.06",5.86,5.8,"","",4.24,"58","6.45","8.53","0","","","16-BURT-2.2_20070913_1_1","",""
21,5.88,"9","6.82",3.84,8.16,"","",6.44,"46","4.44","5.25","6.88","","","16-TEN-2.5_20070913_1_1","",""
16,4.26,"7","5.91",4.06,7.94,"","",4.88,"44","4.11","7.12","2.2","","","16-SWMP-0.2_20080717_1_1","",""
25,7.06,"14","9.5",3.84,8.16,"","",6.98,"57","6.29","6.44","3.9","","","16-WASS-1.2_20080717_1_1","",""
23,6.47,"12","8.5",3.13,8.87,"","",8.11,"78","8.85","4.65","7.85","","","16-GREE-2.5_20080717_1_1","",""
32,9.17,"14","9.5",3.31,8.69,"","",8.77,"76","8.65","4.67","7.83","","","16-BALD-0.6_20120911_1_1","",""
28,8.06,"8","6.36",4.31,7.69,"","",6.03,"52","5.48","6.98","2.55","","","16-WASS-1.2_20120911_1_1","",""
27,7.78,"17","10",3.36,8.64,"","",8.96,"89","9.9","4.03","8.47","","","16-GREE-2.5_20120911_1_1","",""
28,8.06,"11","8",4.55,7.44,"","",7.5,"80","9.04","6.01","4.98","","","16-TEN-2.5_20120911_1_1","",""
22,6.18,"13","9",1.78,10,"","",8.12,"69","7.98","5.02","7.45","","","16-GREE-2.5_20130717_1_1","",""
11,2.14,"3","4.5",6.27,6.22,"","",4.69,"","","","","7","5.91","17-CARM-10.9_19890718_6_1","",""
5,0,"0","0",5.96,6.73,"","",2.73,"","","","","4","4.17","17-CARM-12.9_19890718_6_1","",""
20,7.88,"","",6.4,9,"3.24875844","8.12",6.97,"45","3","","","","","17-CARM-5.8_19890718_3_1","64","6.83"
19,6.36,"3","4.5",5.93,6.78,"","",6.41,"","","","","11","8","17-CARM-6.2_19890718_6_1","",""
20,6.82,"9","9.5",4.91,8.48,"","",8.57,"","","","","14","9.5","17-CARM-9.0_19890718_6_1","",""
22,6.18,"9","6.82",4.77,7.16,"","",6.46,"57","6.29","5.65","5.87","","","17-MIAN-13.3_19910715_1_1","",""
16,4.26,"4","4.17",5.12,6.72,"","",4.96,"52","5.48","6.33","4.17","","","17-MIAN-14.2_19910715_1_1","",""
26,10,"3","4.5",6.95,5.08,"","",7.39,"","","","","15","10","17-MIAN-16.6_19910715_6_1","",""
14,3.68,"6","5.45",4.87,7.04,"","",5.06,"44","4.11","5.99","5.02","","","17-MIAN-5.3_19910715_1_1","",""
19,6.36,"7","8.5",5.95,6.75,"","",7.78,"","","","","14","9.5","17-CARM-9.0_19940816_6_1","",""
8,1.54,"0","0",9.86,0.23,"","",0.35,"15","0","8.89","0","","","17-LEMN-1.3_19960910_1_1","",""
11,2.79,"4","4.17",6.98,4.4,"","",3.06,"43","3.95","8.2","0","","","17-BODN-1.0_19960910_1_1","",""
18,4.85,"2","3.06",7.52,3.73,"","",3.15,"41","3.63","7.81","0.48","","","17-RMON-3.2_19960910_1_1","",""
15,3.97,"2","3.06",6.29,5.26,"","",3.82,"45","4.27","6.99","2.52","","","17-LOCH-0.2_19980722_1_1","",""
16,4.26,"0","0",7.26,4.05,"","",1.9,"27","1.21","8.65","0","","","17-TIBB-0.4_19980722_1_1","",""
8,1.54,"0","0",9.79,0.35,"","",0.58,"26","1.03","8.62","0","","","17-LEMN-1.3_19980722_1_1","",""
12,2.95,"1","1.5",6.83,5.28,"","",3.34,"","","","","3","3.61","17-TIBB-1.5_19980722_6_1","",""
17,4.56,"3","3.61",6.26,5.3,"","",3.92,"49","4.92","7.51","1.23","","","17-BODN-1.0_19980722_1_1","",""
16,4.26,"3","3.61",5.9,5.75,"","",4.61,"55","5.97","6.61","3.47","","","17-RMON-3.2_19980722_1_1","",""
3,0,"0","0",9.96,0.07,"","",0.51,"5","0","7","2.5","","","17-HUCH-3.8_19980722_1_1","",""
15,3.97,"2","3.06",6.48,5.02,"","",3.58,"41","3.63","7.11","2.22","","","17-MAMR-6.7_19980722_1_1","",""
20,5.59,"1","1.25",7.07,4.29,"","",2.9,"39","3.31","7.97","0.08","","","17-BLND-8.2_19980722_1_1","",""
21,7.27,"1","1.5",6.54,5.77,"","",5.11,"","","","","7","5.91","17-BRWN-0.9_19980723_6_1","",""
23,6.47,"3","3.61",6.35,5.19,"","",4.65,"41","3.63","6.27","4.33","","","17-MUDL-1.4_19980723_1_1","",""
15,3.97,"1","1.25",5.01,6.86,"","",4.29,"43","3.95","5.83","5.42","","","17-TUTL-2.1_19980723_1_1","",""
16,4.77,"2","3.5",5.69,7.18,"","",5.57,"","","","","9","6.82","17-PACH-2.5_19980723_6_1","",""
23,8.5,"11","10",4.82,8.63,"","",9.28,"","","","","19","10","17-CARM-9.0_19980723_6_1","",""
13,3.38,"1","1.25",6.33,5.21,"","",2.63,"36","2.82","7.8","0.5","","","17-EMED-0.4_19980922_1_1","",""
10,2.31,"1","1.25",5.23,6.59,"","",3.39,"27","1.21","5.76","5.6","","","17-OYST-0.7_19980922_1_1","",""
19,5.29,"2","3.06",5.94,5.7,"","",4.68,"42","3.79","5.78","5.55","","","17-GLEN-0.1_19980923_1_1","",""
19,5.29,"5","4.72",6.05,5.56,"","",4.98,"48","4.76","6.18","4.55","","","17-DAVI-0.5_19980923_1_1","",""
16,4.26,"2","3.06",6.49,5.01,"","",3.69,"44","4.11","7.19","2.02","","","17-BRNX-12.3_19980923_1_1","",""
16,4.26,"1","1.25",7.76,3.43,"","",2.77,"36","2.82","7.17","2.08","","","17-BRNX-17.3_19980923_1_1","",""
16,4.26,"2","3.06",6.16,5.42,"","",3.52,"41","3.63","7.5","1.25","","","17-BRNX-5.6_19980923_1_1","",""
11,2.79,"2","3.06",5.85,5.81,"","",3.21,"44","4.11","7.89","0.28","","","17-MAMR-0.3_19990914_1_1","",""
15,3.97,"3","3.61",5.77,5.91,"","",3.55,"45","4.27","8.47","0","","","17-MAMR_W-0.9_19990914_1_1","",""
14,3.68,"2","3.06",6.41,5.11,"","",3.19,"44","4.11","8.57","0","","","17-BLND-3.4_19990914_1_1","",""
13,3.38,"3","3.61",6.15,5.44,"","",3.57,"40","3.47","7.22","1.95","","","17-MAMR-3.8_19990914_1_1","",""
15,3.97,"3","3.61",5.78,5.9,"","",4.15,"39","3.31","6.41","3.97","","","17-BLND-5.7_19990914_1_1","",""
15,3.97,"3","3.61",6.79,4.64,"","",3.28,"40","3.47","7.72","0.7","","","17-MAMR-6.7_19990914_1_1","",""
15,3.97,"4","4.17",5.25,6.56,"","",5.05,"37","2.98","4.93","7.57","","","17-BLND-6.8_19990914_1_1","",""
12,3.09,"1","1.25",7.06,4.3,"","",2.62,"46","4.44","8.63","0","","","17-BLND-8.2_19990914_1_1","",""
18,4.85,"2","3.06",6.44,5.07,"","",3.32,"41","3.63","8.59","0","","","17-HUCH-4.2_19990915_1_1","",""
20,5.59,"3","3.61",6.81,4.61,"","",3.62,"45","4.27","8.26","0","","","17-HUCH-5.2_19990915_1_1","",""
16,4.26,"4","4.17",6.34,5.2,"","",3.47,"39","3.31","7.83","0.42","","","17-HUCH-8.9_19990915_1_1","",""
17,5.45,"7","8.5",5.1,8.17,"","",8.03,"","","","","15","10","17-CARM-9.0_19990922_6_1","",""
12,3.09,"2","3.06",5.48,6.27,"","",3.88,"21","0.17","5.27","6.83","","","17-GLEN-0.1_19990923_1_1","",""
17,4.56,"0","0",6.82,4.6,"","",2.55,"33","2.24","7.46","1.35","","","17-KENF-0.2_20000712_1_1","",""
27,7.78,"10","7.27",4.15,7.85,"","",6.35,"52","5.48","6.66","3.35","","","17-KENC-0.2_20000713_1_1","",""
16,4.26,"3","3.61",7.52,3.73,"","",3.17,"45","4.27","8.83","0","","","17-KEND-0.6_20000713_1_1","",""
19,6.36,"1","1.5",7.46,4.23,"","",4.61,"","","","","8","6.36","17-KEND-0.6_20010724_6_1","",""
18,5.91,"1","1.5",8.26,2.9,"","",4.17,"","","","","8","6.36","17-KEND-0.9_20010724_6_1","",""
16,4.26,"5","4.72",5.84,5.83,"","",4.23,"39","3.31","6.79","3.02","","","17-DAVI-0.5_20020914_1_1","",""
11,2.79,"2","3.06",6.42,5.1,"","",3.07,"41","3.63","7.7","0.75","","","17-BRNX-12.3_20020914_1_1","",""
16,4.26,"3","3.61",6.83,4.59,"","",3.43,"45","4.27","7.83","0.42","","","17-BRNX-17.3_20020914_1_1","",""
14,3.68,"1","1.25",6.94,4.45,"","",2.19,"29","1.55","8.29","0","","","17-BRNX-5.6_20020914_1_1","",""
25,7.06,"3","3.61",6.1,5.5,"","",5.17,"58","6.45","6.7","3.25","","","17-DAVI-0.5_20030604_1_1","",""
19,5.29,"0","0",7.72,3.48,"","",2.34,"35","2.66","7.89","0.28","","","17-BRNX-12.3_20030604_1_1","",""
17,4.56,"3","3.61",8.02,3.1,"","",2.91,"30","1.72","7.38","1.55","","","17-BRNX-17.3_20030604_1_1","",""
13,3.41,"2","3.5",5.35,7.75,"","",5.37,"","","","","9","6.82","17-CARM-8.0_20030731_6_1","",""
16,4.77,"9","9.5",5.48,7.53,"","",7.83,"","","","","14","9.5","17-CARM-9.0_20030731_6_1","",""
25,7.06,"8","6.36",4.29,7.71,"","",6.86,"60","6.77","5.44","6.4","","","17-KENC-0.2_20030916_1_1","",""
6,0.77,"2","3.06",6,5.62,"","",2.65,"25","0.86","6.83","2.92","","","17-MAMR-0.3_20030916_1_1","",""
17,5.45,"2","3.5",6.76,5.4,"","",4.95,"","","","","6","5.45","17-NEGU-0.3_20030916_6_1","",""
12,2.95,"2","3.5",6.89,5.18,"","",4.61,"","","","","9","6.82","17-SAMP-0.4_20030916_6_1","",""
12,2.95,"1","1.5",7,5,"","",3.54,"","","","","5","4.72","17-LIGO-0.5_20030916_6_1","",""
13,3.41,"5","7",5.41,7.65,"","",6.22,"","","","","9","6.82","17-CARL-0.8_20030916_6_1","",""
12,2.95,"1","1.5",5.94,6.77,"","",3.85,"","","","","4","4.17","17-MASS-1.2_20030916_6_1","",""
