SITE_ID,chemical_name,sample_date,fraction,result_value,result_unit,validator_qualifiers,Project_name,sys_sample_code,cas_rn,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,interpreted_qualifiers,sample_delivery_group,qaqc_date,SH_LATITUDE,SH_LONGITUDE,SH_WQ_STANDARD,SH_PWL_ID,X,INFO_TYPE
13-WALK-60.1,Arsenic,7/24/2018,total,1.5,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,7440-38-2,0.39,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,7/24/2019,total,1.7,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,7440-38-2,0.32,ug/l,1,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,8/1/2017,total,1.4,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,7440-38-2,0.389,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,8/15/2019,total,1.8,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,7440-38-2,0.32,ug/l,1,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,8/16/2018,total,1.7,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,7440-38-2,0.39,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,9/18/2019,total,1.8,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,7440-38-2,0.32,ug/l,1,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,9/19/2017,total,1,ug/l,J,Wallkill Special Study 2017,13-WALK-60.1,7440-38-2,0.389,ug/l,1,J,estimated value due to lab error,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,9/5/2018,total,1.9,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-09052018-W,7440-38-2,0.39,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Arsenic,9/6/2017,total,1.2,ug/l,A,Wallkill Special Study 2017,13WALK-60.1,7440-38-2,0.389,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,10/11/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13-WALK-60.1,7440-43-9,0.182,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,10/16/2019,total,NA,ug/l,U,Wallkill RAS 2019,13-WALK-60.1-10162019-W,7440-43-9,0.38,ug/l,1,U,Analyte was analyzed for but not detected,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,10/3/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-60.1-10032018-W,7440-43-9,0.064,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,6/25/2019,total,NA,ug/l,U,Wallkill RAS 2019,13-WALK-60.1-06252019-W,7440-43-9,0.38,ug/l,1,U,Analyte was analyzed for but not detected,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,7/11/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-60.1-07112018-W,7440-43-9,0.064,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,7/19/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,7440-43-9,0.182,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,7/24/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,7440-43-9,0.064,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,7/24/2019,total,NA,ug/l,U,Wallkill RAS 2019,13-WALK-60.1-07242019-W,7440-43-9,0.38,ug/l,1,U,Analyte was analyzed for but not detected,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,8/1/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,7440-43-9,0.182,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,8/15/2019,total,NA,ug/l,U,Wallkill RAS 2019,13-WALK-60.1-08152019-W,7440-43-9,0.38,ug/l,1,U,Analyte was analyzed for but not detected,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,8/16/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-60.1-081618-WS,7440-43-9,0.064,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,9/18/2019,total,NA,ug/l,U,Wallkill RAS 2019,13-WALK-60.1-09182019-W,7440-43-9,0.38,ug/l,1,U,Analyte was analyzed for but not detected,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,9/19/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13-WALK-60.1,7440-43-9,0.182,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,9/5/2018,total,NA,ug/l,U,Wallkill RAS 2018,13-WALK-60.1-09052018-W,7440-43-9,0.064,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Cadmium,9/6/2017,total,NA,ug/l,U,Wallkill Special Study 2017,13WALK-60.1,7440-43-9,0.182,ug/l,1,U,Analyte was analyzed for but not detected,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,10/16/2019,total,60100,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-10162019-W,7440-70-2,110,ug/l,1000,,,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,10/3/2018,total,20600,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-10032018-W,7440-70-2,110,ug/l,1000,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,6/25/2019,total,39200,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-06252019-W,7440-70-2,110,ug/l,1000,,,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,7/11/2018,total,46600,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07112018-W,7440-70-2,110,ug/l,1000,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,7/24/2018,total,28400,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,7440-70-2,110,ug/l,1000,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,7/24/2019,total,19300,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,7440-70-2,110,ug/l,1000,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,8/15/2019,total,47400,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,7440-70-2,110,ug/l,1000,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,8/16/2018,total,26300,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,7440-70-2,110,ug/l,1000,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,9/18/2019,total,55100,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,7440-70-2,110,ug/l,1000,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Calcium,9/5/2018,total,47400,ug/l,J,Wallkill RAS 2018,13-WALK-60.1-09052018-W,7440-70-2,110,ug/l,1000,E,estimated value due to lab error,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),10/11/2017,total,93,mg/l,A,Wallkill Special Study 2017,13-WALK-60.1,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),10/16/2019,total,115,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-10162019-W,16887-00-6,0.9,mg/l,4,,,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),10/3/2018,total,32.1,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-10032018-W,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),6/25/2019,total,61.8,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-06252019-W,16887-00-6,0.5,mg/l,2,,,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),7/11/2018,total,85.1,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-07112018-W,16887-00-6,0.5,mg/l,8,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),7/19/2017,total,73.4,mg/l,R,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,16887-00-6,0.2,mg/l,2,,Accuracy error,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),7/24/2018,total,64.3,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),7/24/2019,total,31.9,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,16887-00-6,0.5,mg/l,2,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),8/1/2017,total,84,mg/l,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),8/15/2019,total,82.9,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,16887-00-6,0.5,mg/l,2,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),8/16/2018,total,40.6,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),9/18/2019,total,93.2,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,16887-00-6,0.5,mg/l,2,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),9/19/2017,total,91.2,mg/l,A,Wallkill Special Study 2017,13-WALK-60.1,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),9/5/2018,total,78.4,mg/l,R,Wallkill RAS 2018,13-WALK-60.1-09052018-W,16887-00-6,0.2,mg/l,2,,Accuracy error,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,CHLORIDE (AS CL),9/6/2017,total,83.3,mg/l,A,Wallkill Special Study 2017,13WALK-60.1,16887-00-6,0.2,mg/l,2,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,10/11/2017,total,6.66,ug/l,A,Wallkill Special Study 2017,13-WALK-60.1,479-61-8,NA,ug/l,0.17,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,10/16/2019,total,2.38,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-10162019-W,479-61-8,NA,ug/l,0.15,,,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,10/3/2018,total,1.31,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-10032018-W,479-61-8,NA,ug/l,0.08,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,6/25/2019,total,3.64,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-06252019-W,479-61-8,NA,ug/l,0.2,,,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,7/11/2018,total,34.2,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07112018-W,479-61-8,NA,ug/l,1.6,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,7/19/2017,total,3.55,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,479-61-8,NA,ug/l,0.11,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,7/24/2018,total,13.9,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,479-61-8,NA,ug/l,1.1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,7/24/2019,total,6.95,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,479-61-8,NA,ug/l,0.34,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,8/1/2017,total,12.6,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,479-61-8,NA,ug/l,0.64,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,8/15/2019,total,2.99,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,479-61-8,NA,ug/l,0.15,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,8/16/2018,total,1.42,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,479-61-8,NA,ug/l,0.08,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,9/18/2019,total,2.75,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,479-61-8,NA,ug/l,0.15,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,9/19/2017,total,8.99,ug/l,A,Wallkill Special Study 2017,13-WALK-60.1,479-61-8,NA,ug/l,0.4,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,9/5/2018,total,5.03,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-09052018-W,479-61-8,NA,ug/l,0.16,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Chlorophyll A,9/6/2017,total,5.29,ug/l,A,Wallkill Special Study 2017,13WALK-60.1,479-61-8,NA,ug/l,0.21,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Conductivity at 25 Degrees Celsius,10/11/2017,total,680,umhos/cm,A,Wallkill Special Study 2017,13-WALK-60.1,COND,NA,umhos/cm,NA,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Conductivity at 25 Degrees Celsius,7/19/2017,total,562,umhos/cm,A,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,COND,NA,umhos/cm,NA,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Conductivity at 25 Degrees Celsius,8/1/2017,total,628,umhos/cm,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,COND,NA,umhos/cm,NA,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Conductivity at 25 Degrees Celsius,9/19/2017,total,623,umhos/cm,A,Wallkill Special Study 2017,13-WALK-60.1,COND,NA,umhos/cm,NA,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Conductivity at 25 Degrees Celsius,9/6/2017,total,613,umhos/cm,A,Wallkill Special Study 2017,13WALK-60.1,COND,NA,umhos/cm,NA,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,10/11/2017,total,1.9,ug/l,A,Wallkill Special Study 2017,13-WALK-60.1,7440-50-8,0.652,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,10/16/2019,total,1.8,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-10162019-W,7440-50-8,0.66,ug/l,1,,,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,10/3/2018,total,3.1,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-10032018-W,7440-50-8,0.66,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,6/25/2019,total,2.4,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-06252019-W,7440-50-8,0.66,ug/l,1,,,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,7/11/2018,total,2.3,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07112018-W,7440-50-8,0.66,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,7/19/2017,total,3,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,7440-50-8,0.652,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,7/24/2018,total,3.1,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,7440-50-8,0.66,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,7/24/2019,total,3.2,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,7440-50-8,0.66,ug/l,1,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,8/1/2017,total,2.4,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,7440-50-8,0.652,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,8/15/2019,total,2,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,7440-50-8,0.66,ug/l,1,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,8/16/2018,total,2.4,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,7440-50-8,0.66,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,9/18/2019,total,1.9,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,7440-50-8,0.66,ug/l,1,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,9/19/2017,total,2.7,ug/l,A,Wallkill Special Study 2017,13-WALK-60.1,7440-50-8,0.652,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,9/5/2018,total,2.6,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-09052018-W,7440-50-8,0.66,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Copper,9/6/2017,total,2.8,ug/l,A,Wallkill Special Study 2017,13WALK-60.1,7440-50-8,0.652,ug/l,1,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),10/11/2017,total,215,mg/l,A,Wallkill Special Study 2017,13-WALK-60.1,HARD,0.7,mg/l,20,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),10/16/2019,total,252,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-10162019-W,HARD,NA,mg/l,6.62,,,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),10/3/2018,total,73,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-10032018-W,HARD,NA,mg/l,6.62,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),6/25/2019,total,156,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-06252019-W,HARD,NA,mg/l,6.62,,,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),7/11/2018,total,190,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-07112018-W,HARD,NA,mg/l,6.62,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),7/19/2017,total,207,mg/l,A,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,HARD,0.5,mg/l,13,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),7/24/2018,total,106,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,HARD,NA,mg/l,6.62,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),7/24/2019,total,71.4,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,HARD,NA,mg/l,6.62,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),8/1/2017,total,193,mg/l,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,HARD,0.5,mg/l,13,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),8/15/2019,total,190,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,HARD,NA,mg/l,6.62,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),8/16/2018,total,95,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,HARD,NA,mg/l,6.62,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),9/18/2019,total,229,mg/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,HARD,NA,mg/l,6.62,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),9/19/2017,total,210,mg/l,A,Wallkill Special Study 2017,13-WALK-60.1,HARD,0.7,mg/l,20,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),9/5/2018,total,187,mg/l,A,Wallkill RAS 2018,13-WALK-60.1-09052018-W,HARD,NA,mg/l,6.62,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,HARDNESS (AS CACO3),9/6/2017,total,188,mg/l,A,Wallkill Special Study 2017,13WALK-60.1,HARD,0.5,mg/l,13,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,10/11/2017,total,772,ug/l,A,Wallkill Special Study 2017,13-WALK-60.1,7439-89-6,55.4,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,10/16/2019,total,516,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-10162019-W,7439-89-6,13,ug/l,100,,,R1910109,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,10/3/2018,total,1360,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-10032018-W,7439-89-6,13,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,6/25/2019,total,1560,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-06252019-W,7439-89-6,13,ug/l,100,,,R1905963,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,7/11/2018,total,836,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-07112018-W,7439-89-6,13,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,7/19/2017,total,1760,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_07192017_WS,7439-89-6,55.4,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,7/24/2018,total,1020,ug/l,R,Wallkill RAS 2018,13-WALK-60.1-07242018-WS,7439-89-6,13,ug/l,100,N,lab error,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,7/24/2019,total,1270,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-07242019-W,7439-89-6,13,ug/l,100,,,R1907020,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,8/1/2017,total,1110,ug/l,A,Wallkill Special Study 2017,13WALK-60.1_08012017_WS,7439-89-6,55.4,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,8/15/2019,total,923,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-08152019-W,7439-89-6,13,ug/l,100,,,R1907828,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,8/16/2018,total,992,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-081618-WS,7439-89-6,13,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,9/18/2019,total,656,ug/l,A,Wallkill RAS 2019,13-WALK-60.1-09182019-W,7439-89-6,13,ug/l,100,,,R1909019,3/24/2020,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,9/19/2017,total,810,ug/l,A,Wallkill Special Study 2017,13-WALK-60.1,7439-89-6,55.4,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,9/5/2018,total,910,ug/l,A,Wallkill RAS 2018,13-WALK-60.1-09052018-W,7439-89-6,13,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Iron,9/6/2017,total,911,ug/l,A,Wallkill Special Study 2017,13WALK-60.1,7439-89-6,55.4,ug/l,100,,,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
13-WALK-60.1,Lead,10/11/2017,total,0.95,ug/l,J,Wallkill Special Study 2017,13-WALK-60.1,7439-92-1,0.405,ug/l,1,J,estimated value due to lab error,NA,NA,41.29083,-74.53056,C,1306-0017,NA,NA
