station,Water.Collection.Test.Start.Date,Reproductive.Rate..Young..U.2640..7days....Control.,Porewater.EC50....,Porewater.Assessment,stationID,Latitude,Longitude
West Branch Mongaup River @ Mongaup Valley 14012300 (WMON-05) [INTENSIVE],4/26/2010,24.2 (122),100,Non-toxic,14012300,41.67988,-74.77393
West Branch Mongaup River @ Mongaup Valley 14012300 (WMON-05) [INTENSIVE],7/19/2010,18.2 (86),100,Non-toxic,14012300,41.67988,-74.77393
West Branch Mongaup River @ Mongaup Valley 14012300 (WMON-05) [INTENSIVE],9/23/2010,20.7 (107),90,Non-toxic,14012300,41.67988,-74.77393
West Branch Neversink River @ Claryville 14022200 (UNVR-NW-11) [INTENSIVE],4/27/2010,18.1 (91),90,Non-toxic,14022200,41.92046,-74.5748
West Branch Neversink River @ Claryville 14022200 (UNVR-NW-11) [INTENSIVE],7/20/2010,14.7 (70),80,Non-toxic,14022200,41.92046,-74.5748
West Branch Neversink River @ Claryville 14022200 (UNVR-NW-11) [INTENSIVE],9/22/2010,20.1 (104),100,Non-toxic,14022200,41.92046,-74.5748
West Branch St. Regis River @ Skinnerville 09022203 (REGI-W) [INTENSIVE],5/3/2010,25.6 (112),100,Non-toxic,9022203,44.7857,-74.81483
West Branch St. Regis River @ Skinnerville 09022203 (REGI-W) [INTENSIVE],7/28/2010,17.3 (92),80,Non-toxic,9022203,44.7857,-74.81483
West Branch St. Regis River @ Skinnerville 09022203 (REGI-W) [INTENSIVE],9/22/2010,22.2 (90),100,Non-toxic,9022203,44.7857,-74.81483
West Brook @ Lake George 10063101 (WSBR-02) [INTENSIVE],4/14/2004,7.6 (99),80,Non-toxic,10063101,43.4180555,-73.7116666
West Brook @ Lake George 10063101 (WSBR-02) [INTENSIVE],8/11/2004,**3.6 (16),*30,Severely Toxic,10063101,43.4180555,-73.7116666
West Brook @ Lake George 10063101 (WSBR-02) [INTENSIVE],9/30/2004,22.1 (74),100,Non-toxic,10063101,43.4180555,-73.7116666
West Brook @ Walton 14042301 (WSTB-1.1) [INTENSIVE],5/4/2015,25.0 (123),100,Non-toxic,14042301,42.1775,-75.12778
West Brook @ Walton 14042301 (WSTB-1.1) [INTENSIVE],7/27/2015,21.0 (130),100,Non-toxic,14042301,42.1775,-75.12778
West Brook @ Walton 14042301 (WSTB-1.1) [INTENSIVE],10/24/2015,***11.0 (N/A),***90,N/A,14042301,42.1775,-75.12778
West Creek @ Evans Mills 09066102 (WSCK-3.4) [INTENSIVE],5/14/2015,25.7 (99),100,Non-toxic,9066102,44.06185,-75.82675
West Creek @ Evans Mills 09066102 (WSCK-3.4) [INTENSIVE],8/3/2015,**10.3 (40),80,Slightly Toxic,9066102,44.06185,-75.82675
West Creek @ Evans Mills 09066102 (WSCK-3.4) [INTENSIVE],10/29/2015,17.6 (83),100,Non-toxic,9066102,44.06185,-75.82675
West Stony Creek @ Benson 11043201 (STNC-W) [INTENSIVE],5/1/2007,**7.7 (31),100,Slightly Toxic,11043201,43.2547222,-74.2236111
West Stony Creek @ Benson 11043201 (STNC-W) [INTENSIVE],9/6/2007,19.6 (109),100,Non-toxic,11043201,43.2547222,-74.2236111
West Stony Creek @ Benson 11043201 (STNC-W) [INTENSIVE],10/15/2007,22.4 (128),100,Non-toxic,11043201,43.2547222,-74.2236111
Willowemoc Creek @ Hazel 14033103 (WILL-3.1) [INTENSIVE],7/29/2015,16.9 (104),100,Non-toxic,14033103,41.92639,-74.87527
Willowemoc Creek @ Hazel 14033103 (WILL-3.1) [INTENSIVE],10/24/2015,***6.6 (N/A),***90,N/A,14033103,41.92639,-74.87527
Willowemoc Creek @ Hazel 14033103 (WILL-3.1) [INTENSIVE],NOT SAMPLED,N/A,N/A,N/A,14033103,41.92639,-74.87527
Willowemoc Creek @ Roscoe 14033101 (WILL-08) [INTENSIVE],4/7/2005,15.8 (62),90,Non-toxic,14033101,41.930278,-74.915278
Willowemoc Creek @ Roscoe 14033101 (WILL-08) [INTENSIVE],7/5/2005,24.8 (74),90,Non-toxic,14033101,41.930278,-74.915278
Willowemoc Creek @ Roscoe 14033101 (WILL-08) [INTENSIVE],10/11/2005,12.8 (92),100,Non-toxic,14033101,41.930278,-74.915278
Wynantskill @ Troy 13011803 (WYNT-07) [INTENSIVE],4/30/2008,23.8 (112),100,Non-toxic,13011803,42.70142,-73.65683
Wynantskill @ Troy 13011803 (WYNT-07) [INTENSIVE],7/29/2008,24.9 (86),100,Non-toxic,13011803,42.70142,-73.65683
Wynantskill @ Troy 13011803 (WYNT-07) [INTENSIVE],10/28/2008,24.2 (112),100,Non-toxic,13011803,42.70142,-73.65683
