SITE_ID,sys_sample_code,chemical_name,sample_date,cas_rn,fraction,result_value,result_unit,method_detection_limit,detection_limit_unit,quantitation_limit,lab_qualifiers,validator_qualifiers,interpreted_qualifiers,SH_LATITUDE,SH_LONGITUDE,SH_PWL_ID,SH_WQ_STANDARD,INFO_TYPE,qaqc_date,X,sample_delivery_group,Project_name
13-RUTG-1.5,13-RUTG-1.5-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-SWAK-1.7,13-SWAK-1.7-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.832418,-74.03169,1306-0039,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.8,13-WALK-0.8-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.847901,-74.037178,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,0.01,mg/l,0.007,mg/l,0.01,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WKLEI-0.6,13-WKLEI-0.6-10032018-W,"NITROGEN, NITRITE",10/3/2018,14797-65-0,total,NA,mg/l,0.007,mg/l,0.01,U,U,Analyte was analyzed for but not detected,41.7749,-74.0975,1306-0042,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.07,mg/l,0.002,mg/l,0.005,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.05,mg/l,0.002,mg/l,0.005,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK_T35-0.2-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.06,mg/l,0.002,mg/l,0.005,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.02,mg/l,0.002,mg/l,0.005,,A,,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.05,mg/l,0.002,mg/l,0.005,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-POCH-1.8,13-POCH-1.8-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.15,mg/l,0.01,mg/l,0.025,,A,,41.300423,-74.47224,1306-0078,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.36,mg/l,0.02,mg/l,0.05,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.12,mg/l,0.01,mg/l,0.025,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-SWAK-1.7,13-SWAK-1.7-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.03,mg/l,0.002,mg/l,0.005,,A,,41.832418,-74.03169,1306-0039,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.8,13-WALK-0.8-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.1,mg/l,0.01,mg/l,0.025,,A,,41.847901,-74.037178,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.14,mg/l,0.01,mg/l,0.025,,A,,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.24,mg/l,0.01,mg/l,0.025,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.12,mg/l,0.01,mg/l,0.025,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.14,mg/l,0.01,mg/l,0.025,,A,,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WKLEI-0.6,13-WKLEI-0.6-10032018-W,"PHOSPHORUS, TOTAL (AS P)",10/3/2018,7723-14-0,total,0.04,mg/l,0.002,mg/l,0.005,,A,,41.7749,-74.0975,1306-0042,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK_T35-0.2-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-POCH-1.8,13-POCH-1.8-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.300423,-74.47224,1306-0078,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-SWAK-1.7,13-SWAK-1.7-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.832418,-74.03169,1306-0039,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.8,13-WALK-0.8-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.847901,-74.037178,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WKLEI-0.6,13-WKLEI-0.6-10032018-W,Silver,10/3/2018,7440-22-4,total,NA,ug/l,0.039,ug/l,1,U,U,Analyte was analyzed for but not detected,41.7749,-74.0975,1306-0042,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,109,mg/l,4,mg/l,10,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,124,mg/l,4,mg/l,10,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK_T35-0.2-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,103,mg/l,4,mg/l,10,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,125,mg/l,4,mg/l,10,,A,,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,252,mg/l,4,mg/l,10,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-POCH-1.8,13-POCH-1.8-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,175,mg/l,4,mg/l,10,,A,,41.300423,-74.47224,1306-0078,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,232,mg/l,4,mg/l,10,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,134,mg/l,4,mg/l,10,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-SWAK-1.7,13-SWAK-1.7-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,96,mg/l,4,mg/l,10,,A,,41.832418,-74.03169,1306-0039,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.8,13-WALK-0.8-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,166,mg/l,4,mg/l,10,,A,,41.847901,-74.037178,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,183,mg/l,4,mg/l,10,,A,,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,233,mg/l,4,mg/l,10,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,150,mg/l,4,mg/l,10,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,199,mg/l,4,mg/l,10,,A,,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WKLEI-0.6,13-WKLEI-0.6-10032018-W,"TOTAL DISSOLVED SOLIDS (RESIDUE, FILTERABLE)",10/3/2018,TDS,total,107,mg/l,4,mg/l,10,,A,,41.7749,-74.0975,1306-0042,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-10032018-W,TURBIDITY,10/3/2018,TURB,total,6.81,ntu,0.06,ntu,0.1,,A,,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-10032018-W,TURBIDITY,10/3/2018,TURB,total,4.56,ntu,0.06,ntu,0.1,,A,,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK_T35-0.2-10032018-W,TURBIDITY,10/3/2018,TURB,total,3.87,ntu,0.06,ntu,0.1,,A,,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-10032018-W,TURBIDITY,10/3/2018,TURB,total,2.24,ntu,0.06,ntu,0.1,,J,estimated value due to Equipment Blank error,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-10032018-W,TURBIDITY,10/3/2018,TURB,total,5.21,ntu,0.06,ntu,0.1,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-POCH-1.8,13-POCH-1.8-10032018-W,TURBIDITY,10/3/2018,TURB,total,8.37,ntu,0.06,ntu,0.1,,A,,41.300423,-74.47224,1306-0078,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-10032018-W,TURBIDITY,10/3/2018,TURB,total,7.54,ntu,0.06,ntu,0.1,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-10032018-W,TURBIDITY,10/3/2018,TURB,total,8.57,ntu,0.06,ntu,0.1,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-SWAK-1.7,13-SWAK-1.7-10032018-W,TURBIDITY,10/3/2018,TURB,total,0.71,ntu,0.06,ntu,0.1,,R,Equipment Blank error,41.832418,-74.03169,1306-0039,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.8,13-WALK-0.8-10032018-W,TURBIDITY,10/3/2018,TURB,total,4.41,ntu,0.06,ntu,0.1,,A,,41.847901,-74.037178,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-10032018-W,TURBIDITY,10/3/2018,TURB,total,8.17,ntu,0.06,ntu,0.1,,A,,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-10032018-W,TURBIDITY,10/3/2018,TURB,total,13.1,ntu,0.06,ntu,0.1,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-10032018-W,TURBIDITY,10/3/2018,TURB,total,121,ntu,0.06,ntu,0.1,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-10032018-W,TURBIDITY,10/3/2018,TURB,total,6.71,ntu,0.06,ntu,0.1,,A,,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WKLEI-0.6,13-WKLEI-0.6-10032018-W,TURBIDITY,10/3/2018,TURB,total,6.83,ntu,0.06,ntu,0.1,,A,,41.7749,-74.0975,1306-0042,C,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-37.7,13-GUNK-37.7-10032018-W,Zinc,10/3/2018,7440-66-6,total,4,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.441342,-74.529772,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK-40.3,13-GUNK-40.3-10032018-W,Zinc,10/3/2018,7440-66-6,total,2.9,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.421985,-74.56069,1306-0048,A,NA,NA,NA,NA,Wallkill RAS 2018
13-GUNK_T35-0.2,13-GUNK_T35-0.2-10032018-W,Zinc,10/3/2018,7440-66-6,total,3,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.439605,-74.538899,1306-0047,B,NA,NA,NA,NA,Wallkill RAS 2018
13-LGUN-6.0,13-LGUN-6.0-10032018-W,Zinc,10/3/2018,7440-66-6,total,NA,ug/l,2.5,ug/l,5,U,U,Analyte was analyzed for but not detected,41.45587,-74.493797,1306-0059,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-4.1,13-MONH-4.1-10032018-W,Zinc,10/3/2018,7440-66-6,total,5.9,ug/l,2.5,ug/l,5,,A,,41.42833,-74.42389,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-POCH-1.8,13-POCH-1.8-10032018-W,Zinc,10/3/2018,7440-66-6,total,9.8,ug/l,2.5,ug/l,5,,A,,41.300423,-74.47224,1306-0078,C,NA,NA,NA,NA,Wallkill RAS 2018
13-QKER-0.9,13-QKER-0.9-10032018-W,Zinc,10/3/2018,7440-66-6,total,7,ug/l,2.5,ug/l,5,,A,,41.32722,-74.41639,1306-0025,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RUTG-1.5,13-RUTG-1.5-10032018-W,Zinc,10/3/2018,7440-66-6,total,7.4,ug/l,2.5,ug/l,5,,A,,41.335792,-74.487986,1306-0006,C,NA,NA,NA,NA,Wallkill RAS 2018
13-SWAK-1.7,13-SWAK-1.7-10032018-W,Zinc,10/3/2018,7440-66-6,total,NA,ug/l,2.5,ug/l,5,U,U,Analyte was analyzed for but not detected,41.832418,-74.03169,1306-0039,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-0.8,13-WALK-0.8-10032018-W,Zinc,10/3/2018,7440-66-6,total,7.1,ug/l,2.5,ug/l,5,,A,,41.847901,-74.037178,1306-0037,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-2.1,13-WALK-2.1-10032018-W,Zinc,10/3/2018,7440-66-6,total,15.6,ug/l,2.5,ug/l,5,,A,,41.825296,-74.047202,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-35.6,13-WALK-35.6-10032018-W,Zinc,10/3/2018,7440-66-6,total,18.7,ug/l,2.5,ug/l,5,,A,,41.5025,-74.26334,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-60.1,13-WALK-60.1-10032018-W,Zinc,10/3/2018,7440-66-6,total,18,ug/l,2.5,ug/l,5,,A,,41.29083,-74.53056,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-9.8,13-WALK-9.8-10032018-W,Zinc,10/3/2018,7440-66-6,total,12,ug/l,2.5,ug/l,5,,A,,41.765737,-74.092973,1306-0027,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WKLEI-0.6,13-WKLEI-0.6-10032018-W,Zinc,10/3/2018,7440-66-6,total,3.8,ug/l,2.5,ug/l,5,J,J,estimated value due to lab error,41.7749,-74.0975,1306-0042,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-10042018-W,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,total,85.2,mg/l,1,mg/l,2,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-10042018-W,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,total,94.8,mg/l,1,mg/l,2,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-10042018-W,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,total,99.2,mg/l,1,mg/l,2,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-10042018-W,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,total,75.2,mg/l,1,mg/l,2,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-10042018-W,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,total,74.8,mg/l,1,mg/l,2,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-10042018-W,"ALKALINITY, TOTAL (AS CaCO3)",10/4/2018,ALK,total,87.6,mg/l,1,mg/l,2,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-10042018-W,Aluminum,10/4/2018,7429-90-5,total,163,ug/l,11.5,ug/l,50,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-10042018-W,Aluminum,10/4/2018,7429-90-5,total,172,ug/l,11.5,ug/l,50,,A,,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-10042018-W,Aluminum,10/4/2018,7429-90-5,total,167,ug/l,11.5,ug/l,50,,A,,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-10042018-W,Aluminum,10/4/2018,7429-90-5,total,686,ug/l,23,ug/l,100,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-10042018-W,Aluminum,10/4/2018,7429-90-5,total,828,ug/l,23,ug/l,100,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-10042018-W,Aluminum,10/4/2018,7429-90-5,total,330,ug/l,11.5,ug/l,50,,A,,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-10042018-W,Arsenic,10/4/2018,7440-38-2,total,0.91,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-10042018-W,Arsenic,10/4/2018,7440-38-2,total,0.93,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-10042018-W,Arsenic,10/4/2018,7440-38-2,total,0.89,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-10042018-W,Arsenic,10/4/2018,7440-38-2,total,1.7,ug/l,0.39,ug/l,1,,A,,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-10042018-W,Arsenic,10/4/2018,7440-38-2,total,1.8,ug/l,0.39,ug/l,1,,A,,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-10042018-W,Arsenic,10/4/2018,7440-38-2,total,0.91,ug/l,0.39,ug/l,1,J,J,estimated value due to lab error,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-10042018-W,Cadmium,10/4/2018,7440-43-9,total,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
13-MONH-0.4,13-MONH-0.4-10042018-W,Cadmium,10/4/2018,7440-43-9,total,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,41.42361,-74.38111,1306-0074,C,NA,NA,NA,NA,Wallkill RAS 2018
13-RIOG-0.7,13-RIOG-0.7-10042018-W,Cadmium,10/4/2018,7440-43-9,total,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,41.40115,-74.359233,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-44.4,13-WALK-44.4-10042018-W,Cadmium,10/4/2018,7440-43-9,total,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,41.438788,-74.365652,1306-0038,B,NA,NA,NA,NA,Wallkill RAS 2018
13-WALK-46.6,13-WALK-46.6-10042018-W,Cadmium,10/4/2018,7440-43-9,total,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,41.41222,-74.37805,1306-0017,C,NA,NA,NA,NA,Wallkill RAS 2018
13-WCHEE-0.6,13-WCHEE-0.6-10042018-W,Cadmium,10/4/2018,7440-43-9,total,NA,ug/l,0.064,ug/l,1,U,U,Analyte was analyzed for but not detected,41.4086,-74.37299,1306-0061,C,NA,NA,NA,NA,Wallkill RAS 2018
13-MASO-0.2,13-MASO-0.2-10042018-W,Calcium,10/4/2018,7440-70-2,total,32600,ug/l,110,ug/l,1000,,A,,41.43765,-74.372867,1306-0072,B,NA,NA,NA,NA,Wallkill RAS 2018
